"riskiness (0 =  good, 1 = bad)",principal,"past_due_days (cutoff on 12/8/2016, negative means paid early)","education (0 = high school or below, 1 = some college, 2 = bachelor, 3 = master or above)",age,"gender (0 = male, 1 = female)","money_in_checking_account (0 = less than 0 or no account, 1 = between 0 and 10000, 2 = more than 10000)","credit_history (0 = no credits taken or all credits paid back on time, 1 = existing credits paid back on time until now, 2 = delay in paying back in the past, 3 = critical account/credits at other banks)",credit_amount,"money_in_savings (0 = unknown or no savings account, 1 = less than 1000, 2 = between 1000 and 5000, 3 = between 5000 and 10000, 4 = over 10000)","years_at_present_employment (0 = unemployed, 1 = less than 1 year, 2 = between 1 and 4 years, 3 = between 4 and 7 years, 4 = more than 7 years)",years_at_current_address,"rent_housing (0 = no, 1 = yes)","own_housing (0 = no, 1 = yes)","free_housing (0 = no, 1 = yes)",number_of_credits_at_this_bank,"is_employed (0 = unemployed, 1 = employed)",number_of_dependents,"is_foreign_worker (0 = no, 1 = yes)"
0,,,,23,0,0,3,1361,1,1,4,0,1,0,1,1,2,0
0,,,,61,0,0,3,1361,1,1,4,0,1,0,1,1,2,0
0,,,,35,1,0,3,1361,1,1,4,0,1,0,1,1,2,0
0,,,,39,0,0,3,1361,1,1,4,0,1,0,1,1,2,0
0,,,,29,1,0,1,1364,1,2,4,0,1,0,1,1,1,1
0,,,,51,0,0,1,1364,1,3,4,0,1,0,1,1,1,1
0,,,,24,0,0,1,1364,1,2,4,0,1,0,1,1,1,1
0,,,,27,1,0,1,1364,1,3,4,0,1,0,1,1,1,1
0,,,,35,1,0,1,1364,1,2,4,0,1,0,1,1,1,1
0,,,,25,0,0,1,1364,1,3,4,0,1,0,1,1,1,1
0,,,,52,0,0,1,1364,1,2,4,0,1,0,1,1,1,1
0,,,,35,0,0,1,1364,1,3,4,0,1,0,1,1,1,1
0,,,,26,0,0,1,1364,1,2,4,0,1,0,1,1,1,1
0,,,,22,1,0,1,1364,1,3,4,0,1,0,1,1,1,1
1,,,,39,1,0,1,1366,1,1,4,1,0,0,1,1,1,1
1,,,,46,1,0,1,1366,1,1,4,1,0,0,1,1,1,1
1,,,,24,1,0,1,1366,1,1,4,1,0,0,1,1,1,1
1,,,,35,0,0,1,1366,1,1,4,1,0,0,1,1,1,1
1,,,,24,0,0,1,1366,1,1,4,1,0,0,1,1,1,1
1,,,,27,0,0,1,1371,0,2,4,1,0,0,1,1,1,1
1,,,,35,0,0,1,1371,0,2,4,1,0,0,1,1,1,1
1,,,,29,0,0,1,1371,0,2,4,1,0,0,1,1,1,1
1,,,,23,1,0,1,1371,0,2,4,1,0,0,1,1,1,1
1,,,,57,1,0,1,1371,0,2,4,1,0,0,1,1,1,1
1,,,,27,0,0,1,1372,1,3,3,0,1,0,1,1,1,1
1,,,,55,1,0,1,1372,1,3,3,0,1,0,1,1,1,1
1,,,,36,0,0,1,1372,1,3,3,0,1,0,1,1,1,1
1,,,,57,1,0,1,1372,1,3,3,0,1,0,1,1,1,1
1,,,,32,0,0,1,1372,1,3,3,0,1,0,1,1,1,1
0,,,,37,0,0,1,1374,1,2,2,0,1,0,1,1,1,1
0,,,,36,0,0,1,1374,0,0,3,0,1,0,1,1,1,1
0,,,,38,1,0,1,1374,1,2,2,0,1,0,1,1,1,1
0,,,,45,0,0,1,1374,0,0,3,0,1,0,1,1,1,1
0,,,,25,0,0,1,1374,1,2,2,0,1,0,1,1,1,1
0,,,,32,0,0,1,1374,0,0,3,0,1,0,1,1,1,1
0,,,,37,1,0,1,1374,1,2,2,0,1,0,1,1,1,1
0,,,,36,0,0,1,1374,0,0,3,0,1,0,1,1,1,1
0,,,,28,0,0,1,1374,1,2,2,0,1,0,1,1,1,1
0,,,,34,0,0,1,1374,0,0,3,0,1,0,1,1,1,1
0,,,,32,0,0,1,1376,3,3,1,0,1,0,1,1,1,1
0,,,,26,1,0,1,1376,3,3,1,0,1,0,1,1,1,1
0,,,,49,0,0,1,1376,3,3,1,0,1,0,1,1,1,1
0,,,,32,1,0,1,1376,3,3,1,0,1,0,1,1,1,1
0,,,,29,0,0,1,1376,3,3,1,0,1,0,1,1,1,1
0,,,,23,0,2,1,1377,2,4,2,0,0,1,1,1,1,1
0,,,,50,0,2,1,1377,2,4,2,0,0,1,1,1,1,1
0,,,,49,0,2,1,1377,2,4,2,0,0,1,1,1,1,1
0,,,,63,0,2,1,1377,2,4,2,0,0,1,1,1,1,1
0,,,,37,0,2,1,1377,2,4,2,0,0,1,1,1,1,1
1,,,,35,1,0,1,1381,0,2,2,0,1,0,1,1,1,1
1,,,,26,0,0,1,1381,0,2,2,0,1,0,1,1,1,1
1,,,,31,0,0,1,1381,0,2,2,0,1,0,1,1,1,1
1,,,,49,1,0,1,1381,0,2,2,0,1,0,1,1,1,1
1,,,,48,0,0,1,1381,0,2,2,0,1,0,1,1,1,1
0,,,,26,0,0,3,1382,1,2,1,0,1,0,2,1,1,1
0,,,,28,0,0,3,1382,2,3,1,0,1,0,2,1,1,1
0,,,,44,1,0,3,1382,1,2,1,0,1,0,2,1,1,1
0,,,,56,0,0,3,1382,2,3,1,0,1,0,2,1,1,1
0,,,,46,0,0,3,1382,1,2,1,0,1,0,2,1,1,1
0,,,,26,1,0,3,1382,2,3,1,0,1,0,2,1,1,1
0,,,,20,1,0,3,1382,1,2,1,0,1,0,2,1,1,1
0,,,,45,0,0,3,1382,2,3,1,0,1,0,2,1,1,1
0,,,,43,0,0,3,1382,1,2,1,0,1,0,2,1,1,1
0,,,,32,0,0,3,1382,2,3,1,0,1,0,2,1,1,1
1,,,,54,1,0,1,1386,3,2,2,0,1,0,1,1,1,1
0,,,,42,1,0,1,1386,0,2,2,1,0,0,1,1,1,1
1,,,,37,0,0,1,1386,3,2,2,0,1,0,1,1,1,1
0,,,,49,0,0,1,1386,0,2,2,1,0,0,1,1,1,1
1,,,,44,0,0,1,1386,3,2,2,0,1,0,1,1,1,1
0,,,,33,0,0,1,1386,0,2,2,1,0,0,1,1,1,1
1,,,,24,1,0,1,1386,3,2,2,0,1,0,1,1,1,1
0,,,,33,0,0,1,1386,0,2,2,1,0,0,1,1,1,1
1,,,,24,1,0,1,1386,3,2,2,0,1,0,1,1,1,1
0,,,,22,0,0,1,1386,0,2,2,1,0,0,1,1,1,1
0,,,,40,0,0,1,1388,1,2,2,1,0,0,1,1,1,1
0,,,,25,0,0,1,1388,1,2,2,1,0,0,1,1,1,1
0,,,,26,1,0,1,1388,1,2,2,1,0,0,1,1,1,1
0,,,,25,0,0,1,1388,1,2,2,1,0,0,1,1,1,1
0,,,,29,0,0,1,1388,1,2,2,1,0,0,1,1,1,1
0,,,,31,0,1,1,1391,1,2,1,0,1,0,1,1,1,1
0,,,,38,0,1,1,1391,1,2,1,0,1,0,1,1,1,1
0,,,,48,1,1,1,1391,1,2,1,0,1,0,1,1,1,1
0,,,,32,0,1,1,1391,1,2,1,0,1,0,1,1,1,1
0,,,,27,1,1,1,1391,1,2,1,0,1,0,1,1,1,1
0,,,,28,0,0,3,1393,1,1,4,0,1,0,2,1,1,1
0,,,,32,0,0,1,1393,1,4,4,0,1,0,3,1,2,1
0,,,,34,0,0,1,1393,1,2,2,0,1,0,1,1,1,1
0,,,,28,0,0,3,1393,1,1,4,0,1,0,2,1,1,1
0,,,,36,1,0,1,1393,1,4,4,0,1,0,3,1,2,1
0,,,,39,0,0,1,1393,1,2,2,0,1,0,1,1,1,1
0,,,,49,0,0,3,1393,1,1,4,0,1,0,2,1,1,1
0,,,,34,1,0,1,1393,1,4,4,0,1,0,3,1,2,1
0,,,,31,0,0,1,1393,1,2,2,0,1,0,1,1,1,1
0,,,,28,0,0,3,1393,1,1,4,0,1,0,2,1,1,1
0,,,,75,0,0,1,1393,1,4,4,0,1,0,3,1,2,1
0,,,,30,1,0,1,1393,1,2,2,0,1,0,1,1,1,1
0,,,,24,1,0,3,1393,1,1,4,0,1,0,2,1,1,1
0,,,,24,1,0,1,1393,1,4,4,0,1,0,3,1,2,1
0,,,,23,0,0,1,1393,1,2,2,0,1,0,1,1,1,1
0,,,,44,0,0,3,1402,3,3,4,1,0,0,1,1,1,1
0,,,,23,1,0,3,1402,3,3,4,1,0,0,1,1,1,1
0,,,,24,1,0,3,1402,3,3,4,1,0,0,1,1,1,1
0,,,,28,0,0,3,1402,3,3,4,1,0,0,1,1,1,1
0,,,,31,0,0,3,1402,3,3,4,1,0,0,1,1,1,1
0,,,,24,1,0,1,1403,1,2,4,1,0,0,1,1,1,1
0,,,,26,1,0,1,1403,1,2,4,1,0,0,1,1,1,1
0,,,,25,0,0,1,1403,1,2,4,1,0,0,1,1,1,1
0,,,,33,0,0,1,1403,1,2,4,1,0,0,1,1,1,1
0,,,,37,0,0,1,1403,1,2,4,1,0,0,1,1,1,1
0,,,,43,1,0,3,1409,1,4,3,0,1,0,1,1,1,1
0,,,,23,0,0,1,1409,2,0,4,0,1,0,1,1,1,1
0,,,,23,1,0,3,1409,1,4,3,0,1,0,1,1,1,1
0,,,,34,0,0,1,1409,2,0,4,0,1,0,1,1,1,1
0,,,,32,0,0,3,1409,1,4,3,0,1,0,1,1,1,1
0,,,,23,1,0,1,1409,2,0,4,0,1,0,1,1,1,1
0,,,,29,1,0,3,1409,1,4,3,0,1,0,1,1,1,1
0,,,,38,0,0,1,1409,2,0,4,0,1,0,1,1,1,1
0,,,,28,0,0,3,1409,1,4,3,0,1,0,1,1,1,1
0,,,,46,0,0,1,1409,2,0,4,0,1,0,1,1,1,1
0,,,,23,0,1,1,1410,3,4,2,0,1,0,1,1,1,1
0,,,,49,0,1,0,1410,1,2,2,0,1,0,1,1,1,1
0,,,,26,0,1,1,1410,3,4,2,0,1,0,1,1,1,1
0,,,,28,0,1,0,1410,1,2,2,0,1,0,1,1,1,1
0,,,,23,1,1,1,1410,3,4,2,0,1,0,1,1,1,1
0,,,,61,0,1,0,1410,1,2,2,0,1,0,1,1,1,1
0,,,,37,0,1,1,1410,3,4,2,0,1,0,1,1,1,1
0,,,,36,1,1,0,1410,1,2,2,0,1,0,1,1,1,1
0,,,,21,0,1,1,1410,3,4,2,0,1,0,1,1,1,1
0,,,,25,0,1,0,1410,1,2,2,0,1,0,1,1,1,1
0,,,,36,0,0,3,1412,1,2,2,0,1,0,2,1,1,1
0,,,,27,0,0,3,1412,1,2,2,0,1,0,2,1,1,1
0,,,,22,1,0,3,1412,1,2,2,0,1,0,2,1,1,1
0,,,,42,0,0,3,1412,1,2,2,0,1,0,2,1,1,1
0,,,,40,1,0,3,1412,1,2,2,0,1,0,2,1,1,1
0,,,,36,0,0,1,1413,4,3,2,0,1,0,1,1,1,0
0,,,,33,0,0,1,1413,1,2,2,0,1,0,1,1,1,1
0,,,,23,1,0,1,1413,4,3,2,0,1,0,1,1,1,0
0,,,,63,0,0,1,1413,1,2,2,0,1,0,1,1,1,1
0,,,,60,1,0,1,1413,4,3,2,0,1,0,1,1,1,0
0,,,,37,1,0,1,1413,1,2,2,0,1,0,1,1,1,1
0,,,,34,0,0,1,1413,4,3,2,0,1,0,1,1,1,0
0,,,,36,0,0,1,1413,1,2,2,0,1,0,1,1,1,1
0,,,,57,0,0,1,1413,4,3,2,0,1,0,1,1,1,0
0,,,,52,1,0,1,1413,1,2,2,0,1,0,1,1,1,1
0,,,,39,0,1,1,1414,1,2,2,0,1,0,1,1,1,0
0,,,,38,1,1,1,1414,1,2,2,0,1,0,1,1,1,0
0,,,,25,1,1,1,1414,1,2,2,0,1,0,1,1,1,0
0,,,,26,0,1,1,1414,1,2,2,0,1,0,1,1,1,0
0,,,,26,0,1,1,1414,1,2,2,0,1,0,1,1,1,0
0,,,,25,1,0,1,1418,2,2,2,1,0,0,1,1,1,0
0,,,,21,1,0,1,1418,2,2,2,1,0,0,1,1,1,0
0,,,,40,0,0,1,1418,2,2,2,1,0,0,1,1,1,0
0,,,,27,0,0,1,1418,2,2,2,1,0,0,1,1,1,0
0,,,,27,1,0,1,1418,2,2,2,1,0,0,1,1,1,0
1,,,,30,0,0,1,1422,1,1,2,0,0,1,1,1,1,1
1,,,,19,1,0,1,1422,1,1,2,0,0,1,1,1,1,1
1,,,,39,0,0,1,1422,1,1,2,0,0,1,1,1,1,1
1,,,,31,1,0,1,1422,1,1,2,0,0,1,1,1,1,1
1,,,,31,0,0,1,1422,1,1,2,0,0,1,1,1,1,1
0,,,,32,0,1,3,1424,1,3,3,0,1,0,1,1,1,1
0,,,,55,1,2,1,1424,0,4,4,0,1,0,1,1,1,1
0,,,,46,0,1,3,1424,1,3,3,0,1,0,1,1,1,1
0,,,,46,0,2,1,1424,0,4,4,0,1,0,1,1,1,1
0,,,,43,1,1,3,1424,1,3,3,0,1,0,1,1,1,1
0,,,,39,0,2,1,1424,0,4,4,0,1,0,1,1,1,1
0,,,,28,0,1,3,1424,1,3,3,0,1,0,1,1,1,1
0,,,,27,0,2,1,1424,0,4,4,0,1,0,1,1,1,1
0,,,,27,0,1,3,1424,1,3,3,0,1,0,1,1,1,1
0,,,,43,0,2,1,1424,0,4,4,0,1,0,1,1,1,1
0,,,,22,0,0,3,1433,1,2,3,1,0,0,2,1,1,1
0,,,,43,0,0,3,1433,1,2,3,1,0,0,2,1,1,1
0,,,,27,0,0,3,1433,1,2,3,1,0,0,2,1,1,1
0,,,,26,0,0,3,1433,1,2,3,1,0,0,2,1,1,1
0,,,,28,0,0,3,1433,1,2,3,1,0,0,2,1,1,1
1,,,,20,1,1,0,1437,2,3,3,0,1,0,1,1,1,1
1,,,,35,0,1,0,1437,2,3,3,0,1,0,1,1,1,1
1,,,,42,0,1,0,1437,2,3,3,0,1,0,1,1,1,1
1,,,,40,0,1,0,1437,2,3,3,0,1,0,1,1,1,1
1,,,,35,1,1,0,1437,2,3,3,0,1,0,1,1,1,1
1,,,,35,0,0,1,1442,1,3,4,1,0,0,2,1,1,1
1,,,,33,0,0,0,1442,1,3,4,0,0,1,2,1,2,1
1,,,,23,1,0,1,1442,1,3,4,1,0,0,2,1,1,1
1,,,,31,1,0,0,1442,1,3,4,0,0,1,2,1,2,1
1,,,,33,1,0,1,1442,1,3,4,1,0,0,2,1,1,1
1,,,,20,1,0,0,1442,1,3,4,0,0,1,2,1,2,1
1,,,,30,0,0,1,1442,1,3,4,1,0,0,2,1,1,1
1,,,,47,0,0,0,1442,1,3,4,0,0,1,2,1,2,1
1,,,,34,0,0,1,1442,1,3,4,1,0,0,2,1,1,1
1,,,,25,1,0,0,1442,1,3,4,0,0,1,2,1,2,1
0,,,,21,0,1,1,1444,0,1,1,0,1,0,1,1,1,1
0,,,,29,0,1,1,1444,0,1,1,0,1,0,1,1,1,1
0,,,,46,0,1,1,1444,0,1,1,0,1,0,1,1,1,1
0,,,,20,0,1,1,1444,0,1,1,0,1,0,1,1,1,1
0,,,,55,1,1,1,1444,0,1,1,0,1,0,1,1,1,1
0,,,,74,0,2,0,1445,0,3,4,0,1,0,1,1,1,1
0,,,,29,0,2,0,1445,0,3,4,0,1,0,1,1,1,1
0,,,,36,0,2,0,1445,0,3,4,0,1,0,1,1,1,1
0,,,,33,0,2,0,1445,0,3,4,0,1,0,1,1,1,1
0,,,,25,0,2,0,1445,0,3,4,0,1,0,1,1,1,1
0,,,,25,0,1,2,1449,2,4,2,0,1,0,2,1,2,1
0,,,,23,0,0,1,1449,1,3,2,0,1,0,2,1,1,1
0,,,,37,1,1,2,1449,2,4,2,0,1,0,2,1,2,1
0,,,,65,0,0,1,1449,1,3,2,0,1,0,2,1,1,1
0,,,,26,1,1,2,1449,2,4,2,0,1,0,2,1,2,1
0,,,,39,0,0,1,1449,1,3,2,0,1,0,2,1,1,1
0,,,,30,1,1,2,1449,2,4,2,0,1,0,2,1,2,1
0,,,,29,0,0,1,1449,1,3,2,0,1,0,2,1,1,1
0,,,,41,0,1,2,1449,2,4,2,0,1,0,2,1,2,1
0,,,,30,1,0,1,1449,1,3,2,0,1,0,2,1,1,1
0,,,,41,1,0,1,1453,1,1,1,0,1,0,1,1,1,1
0,,,,34,1,0,1,1453,1,1,1,0,1,0,1,1,1,1
0,,,,35,0,0,1,1453,1,1,1,0,1,0,1,1,1,1
0,,,,55,1,0,1,1453,1,1,1,0,1,0,1,1,1,1
0,,,,61,0,0,1,1453,1,1,1,0,1,0,1,1,1,1
0,,,,30,0,0,3,1455,1,3,1,0,1,0,3,1,2,1
0,,,,29,1,0,3,1455,1,3,1,0,1,0,3,1,2,1
0,,,,34,0,0,3,1455,1,3,1,0,1,0,3,1,2,1
0,,,,35,0,0,3,1455,1,3,1,0,1,0,3,1,2,1
0,,,,31,0,0,3,1455,1,3,1,0,1,0,3,1,2,1
0,,,,29,1,0,3,1459,1,2,2,0,1,0,1,1,1,1
0,,,,36,0,0,3,1459,1,2,2,0,1,0,1,1,1,1
0,,,,35,0,0,3,1459,1,2,2,0,1,0,1,1,1,1
0,,,,27,1,0,3,1459,1,2,2,0,1,0,1,1,1,1
0,,,,32,0,0,3,1459,1,2,2,0,1,0,1,1,1,1
0,,,,37,0,0,1,1469,2,4,4,1,0,0,1,1,1,1
0,,,,36,0,0,1,1469,2,4,4,1,0,0,1,1,1,1
0,,,,34,1,0,1,1469,2,4,4,1,0,0,1,1,1,1
0,,,,38,0,0,1,1469,2,4,4,1,0,0,1,1,1,1
0,,,,34,0,0,1,1469,2,4,4,1,0,0,1,1,1,1
0,,,,63,0,0,3,1471,1,2,4,0,0,1,2,1,1,1
0,,,,29,1,0,3,1471,1,2,4,0,0,1,2,1,1,1
0,,,,32,0,0,3,1471,1,2,4,0,0,1,2,1,1,1
0,,,,26,1,0,3,1471,1,2,4,0,0,1,2,1,1,1
0,,,,35,0,0,3,1471,1,2,4,0,0,1,2,1,1,1
0,,,,22,0,0,1,1473,1,1,4,0,1,0,1,1,1,1
0,,,,23,1,0,1,1473,1,1,4,0,1,0,1,1,1,1
0,,,,28,0,0,1,1473,1,1,4,0,1,0,1,1,1,1
0,,,,36,0,0,1,1473,1,1,4,0,1,0,1,1,1,1
0,,,,33,0,0,1,1473,1,1,4,0,1,0,1,1,1,1
0,,,,26,1,2,1,1474,1,1,1,0,1,0,1,1,1,1
0,,,,24,0,0,1,1474,2,1,3,0,1,0,1,1,1,1
0,,,,25,0,2,1,1474,1,1,1,0,1,0,1,1,1,1
0,,,,39,0,0,1,1474,2,1,3,0,1,0,1,1,1,1
0,,,,44,0,2,1,1474,1,1,1,0,1,0,1,1,1,1
0,,,,23,1,0,1,1474,2,1,3,0,1,0,1,1,1,1
0,,,,26,0,2,1,1474,1,1,1,0,1,0,1,1,1,1
0,,,,57,1,0,1,1474,2,1,3,0,1,0,1,1,1,1
0,,,,30,1,2,1,1474,1,1,1,0,1,0,1,1,1,1
0,,,,44,0,0,1,1474,2,1,3,0,1,0,1,1,1,1
1,,,,47,0,0,1,1478,1,3,2,0,1,0,1,1,1,1
0,,,,52,0,0,3,1478,1,4,4,0,1,0,2,1,2,1
0,,,,62,1,0,2,1478,1,2,3,0,1,0,2,1,1,1
1,,,,35,0,0,1,1478,1,3,2,0,1,0,1,1,1,1
0,,,,26,0,0,3,1478,1,4,4,0,1,0,2,1,2,1
0,,,,26,0,0,2,1478,1,2,3,0,1,0,2,1,1,1
1,,,,42,1,0,1,1478,1,3,2,0,1,0,1,1,1,1
0,,,,27,1,0,3,1478,1,4,4,0,1,0,2,1,2,1
0,,,,38,0,0,2,1478,1,2,3,0,1,0,2,1,1,1
1,,,,39,0,0,1,1478,1,3,2,0,1,0,1,1,1,1
0,,,,20,0,0,3,1478,1,4,4,0,1,0,2,1,2,1
0,,,,29,0,0,2,1478,1,2,3,0,1,0,2,1,1,1
1,,,,40,0,0,1,1478,1,3,2,0,1,0,1,1,1,1
0,,,,32,0,0,3,1478,1,4,4,0,1,0,2,1,2,1
0,,,,28,0,0,2,1478,1,2,3,0,1,0,2,1,1,1
0,,,,27,1,2,3,1480,3,0,4,0,0,1,3,0,1,1
0,,,,42,0,2,3,1480,3,0,4,0,0,1,3,0,1,1
0,,,,49,0,2,3,1480,3,0,4,0,0,1,3,0,1,1
0,,,,38,0,2,3,1480,3,0,4,0,0,1,3,0,1,1
0,,,,24,1,2,3,1480,3,0,4,0,0,1,3,0,1,1
1,,,,27,0,1,1,1484,0,2,1,0,1,0,1,1,1,1
1,,,,36,0,1,1,1484,0,2,1,0,1,0,1,1,1,1
1,,,,34,0,1,1,1484,0,2,1,0,1,0,1,1,1,1
1,,,,28,0,1,1,1484,0,2,1,0,1,0,1,1,1,1
1,,,,45,0,1,1,1484,0,2,1,0,1,0,1,1,1,1
0,,,,26,0,0,1,1493,1,1,3,0,1,0,1,1,2,1
0,,,,32,0,0,1,1493,1,1,3,0,1,0,1,1,2,1
0,,,,26,0,0,1,1493,1,1,3,0,1,0,1,1,2,1
0,,,,20,0,0,1,1493,1,1,3,0,1,0,1,1,2,1
0,,,,54,0,0,1,1493,1,1,3,0,1,0,1,1,2,1
0,,,,37,1,2,1,1494,0,1,2,0,1,0,1,1,2,0
0,,,,40,0,2,1,1494,0,1,2,0,1,0,1,1,2,0
0,,,,23,1,2,1,1494,0,1,2,0,1,0,1,1,2,0
0,,,,43,0,2,1,1494,0,1,2,0,1,0,1,1,2,0
0,,,,36,0,2,1,1494,0,1,2,0,1,0,1,1,2,0
0,,,,44,0,0,3,1495,1,4,1,0,1,0,2,1,2,1
0,,,,24,1,0,3,1495,1,4,1,0,1,0,2,1,2,1
0,,,,53,0,0,3,1495,1,4,1,0,1,0,2,1,2,1
0,,,,23,1,0,3,1495,1,4,1,0,1,0,2,1,2,1
0,,,,26,1,0,3,1495,1,4,1,0,1,0,2,1,2,1
0,,,,30,0,0,1,1498,1,2,1,0,1,0,1,1,1,1
0,,,,31,1,0,1,1498,1,2,1,0,1,0,1,1,1,1
0,,,,42,0,0,1,1498,1,2,1,0,1,0,1,1,1,1
0,,,,31,0,0,1,1498,1,2,1,0,1,0,1,1,1,1
0,,,,41,0,0,1,1498,1,2,1,0,1,0,1,1,1,1
1,,,,32,0,1,3,1501,1,4,3,0,1,0,2,1,1,1
1,,,,28,1,1,3,1501,1,4,3,0,1,0,2,1,1,1
1,,,,41,0,1,3,1501,1,4,3,0,1,0,2,1,1,1
1,,,,26,0,1,3,1501,1,4,3,0,1,0,2,1,1,1
1,,,,25,0,1,3,1501,1,4,3,0,1,0,2,1,1,1
0,,,,33,0,0,3,1503,1,3,1,0,1,0,2,1,2,1
0,,,,75,1,0,2,1503,1,2,4,1,0,0,1,1,1,1
0,,,,37,1,0,3,1503,1,3,1,0,1,0,2,1,2,1
0,,,,42,0,0,2,1503,1,2,4,1,0,0,1,1,1,1
0,,,,45,1,0,3,1503,1,3,1,0,1,0,2,1,2,1
0,,,,23,0,0,2,1503,1,2,4,1,0,0,1,1,1,1
0,,,,60,0,0,3,1503,1,3,1,0,1,0,2,1,2,1
0,,,,31,0,0,2,1503,1,2,4,1,0,0,1,1,1,1
0,,,,34,0,0,3,1503,1,3,1,0,1,0,2,1,2,1
0,,,,61,0,0,2,1503,1,2,4,1,0,0,1,1,1,1
0,,,,43,0,0,1,1505,1,2,2,0,0,1,1,1,1,1
0,,,,37,1,0,1,1505,1,2,2,0,0,1,1,1,1,1
0,,,,32,0,0,1,1505,1,2,2,0,0,1,1,1,1,1
0,,,,24,1,0,1,1505,1,2,2,0,0,1,1,1,1,1
0,,,,35,0,0,1,1505,1,2,2,0,0,1,1,1,1,1
1,,,,23,1,1,2,1512,4,2,3,0,1,0,2,1,1,1
1,,,,45,0,1,2,1512,4,2,3,0,1,0,2,1,1,1
1,,,,34,0,1,2,1512,4,2,3,0,1,0,2,1,1,1
1,,,,27,0,1,2,1512,4,2,3,0,1,0,2,1,1,1
1,,,,67,1,1,2,1512,4,2,3,0,1,0,2,1,1,1
0,,,,22,0,1,1,1514,2,2,2,0,1,0,1,1,1,1
0,,,,28,1,1,1,1514,2,2,2,0,1,0,1,1,1,1
0,,,,29,1,1,1,1514,2,2,2,0,1,0,1,1,1,1
0,,,,27,0,1,1,1514,2,2,2,0,1,0,1,1,1,1
0,,,,31,0,1,1,1514,2,2,2,0,1,0,1,1,1,1
0,,,,49,0,0,3,1516,4,2,1,0,1,0,2,1,1,1
0,,,,24,0,0,3,1516,4,2,1,0,1,0,2,1,1,1
0,,,,29,1,0,3,1516,4,2,1,0,1,0,2,1,1,1
0,,,,37,0,0,3,1516,4,2,1,0,1,0,2,1,1,1
0,,,,37,0,0,3,1516,4,2,1,0,1,0,2,1,1,1
0,,,,23,1,0,3,1520,0,4,4,0,1,0,1,1,1,1
0,,,,36,0,0,3,1520,0,4,4,0,1,0,1,1,1,1
0,,,,34,0,0,3,1520,0,4,4,0,1,0,1,1,1,1
0,,,,41,0,0,3,1520,0,4,4,0,1,0,1,1,1,1
0,,,,31,1,0,3,1520,0,4,4,0,1,0,1,1,1,1
0,,,,23,1,1,1,1521,1,2,2,0,1,0,1,1,1,1
0,,,,38,0,1,1,1521,1,2,2,0,1,0,1,1,1,1
0,,,,26,1,1,1,1521,1,2,2,0,1,0,1,1,1,1
0,,,,22,1,1,1,1521,1,2,2,0,1,0,1,1,1,1
0,,,,27,0,1,1,1521,1,2,2,0,1,0,1,1,1,1
0,,,,24,1,0,1,1525,4,3,3,0,1,0,1,1,2,1
0,,,,27,1,0,1,1525,4,3,3,0,1,0,1,1,2,1
0,,,,33,1,0,1,1525,4,3,3,0,1,0,1,1,2,1
0,,,,27,0,0,1,1525,4,3,3,0,1,0,1,1,2,1
0,,,,27,0,0,1,1525,4,3,3,0,1,0,1,1,2,1
0,,,,30,0,0,3,1526,1,4,4,0,0,1,2,1,1,1
0,,,,49,0,0,3,1526,1,4,4,0,0,1,2,1,1,1
0,,,,26,1,0,3,1526,1,4,4,0,0,1,2,1,1,1
0,,,,33,0,0,3,1526,1,4,4,0,0,1,2,1,1,1
0,,,,52,1,0,3,1526,1,4,4,0,0,1,2,1,1,1
1,,,,20,1,0,3,1530,1,2,2,0,1,0,2,1,1,1
1,,,,36,0,0,3,1530,1,2,2,0,1,0,2,1,1,1
1,,,,21,0,0,3,1530,1,2,2,0,1,0,2,1,1,1
1,,,,47,0,0,3,1530,1,2,2,0,1,0,2,1,1,1
1,,,,60,0,0,3,1530,1,2,2,0,1,0,2,1,1,1
0,,,,58,1,0,3,1532,2,2,3,0,1,0,1,1,1,1
0,,,,42,1,0,3,1532,2,2,3,0,1,0,1,1,1,1
0,,,,36,1,0,3,1532,2,2,3,0,1,0,1,1,1,1
0,,,,20,1,0,3,1532,2,2,3,0,1,0,1,1,1,1
0,,,,40,0,0,3,1532,2,2,3,0,1,0,1,1,1,1
0,,,,32,1,0,1,1533,1,1,3,0,1,0,1,1,1,1
1,,,,23,1,0,1,1533,1,1,1,0,1,0,1,1,2,1
0,,,,36,0,0,1,1533,1,1,3,0,1,0,1,1,1,1
1,,,,31,0,0,1,1533,1,1,1,0,1,0,1,1,2,1
0,,,,32,0,0,1,1533,1,1,3,0,1,0,1,1,1,1
1,,,,45,1,0,1,1533,1,1,1,0,1,0,1,1,2,1
0,,,,30,1,0,1,1533,1,1,3,0,1,0,1,1,1,1
1,,,,34,1,0,1,1533,1,1,1,0,1,0,1,1,2,1
0,,,,28,1,0,1,1533,1,1,3,0,1,0,1,1,1,1
1,,,,23,1,0,1,1533,1,1,1,0,1,0,1,1,2,1
1,,,,22,0,1,1,1534,1,1,1,1,0,0,1,1,1,1
1,,,,74,0,1,1,1534,1,1,1,1,0,0,1,1,1,1
1,,,,50,1,1,1,1534,1,1,1,1,0,0,1,1,1,1
1,,,,33,0,1,1,1534,1,1,1,1,0,0,1,1,1,1
1,,,,45,0,1,1,1534,1,1,1,1,0,0,1,1,1,1
0,,,,22,1,1,3,1537,0,4,4,0,1,0,2,1,1,1
